"","AREA","TREAT","ID","COD","CLASS","geometry"
"1","SC","KAL",1,"SC_KAL_1",NA,list(c(473854.650304327, 473854.690670863, 473855.699834269, 473856.830097284, 473857.879627226, 473858.041093371, 473858.404392197, 473859.252089458, 473859.696121357, 473859.575021748, 473858.283292589, 473857.112663038, 473856.22459924, 473855.053969689, 473854.7310374, 473854.529204718, 473854.650304327, 4434739.83042284, 4434740.92031932, 4434741.60655043, 4434742.05058233, 4434741.08178546, 4434739.83042284, 4434739.06345865, 4434738.01392871, 4434737.56989681, 4434736.80293262, 4434735.95523536, 
4434735.51120346, 4434735.51120346, 4434736.48000033, 4434737.85246256, 4434739.18455826, 4434739.83042284))
"2","SC","KAL",2,"SC_KAL_2",NA,list(c(473855.376901979, 473855.780567342, 473855.982400023, 473855.740200806, 473855.255802371, 473854.811770472, 473854.125539356, 473853.600774385, 473853.11637595, 473852.954909805, 473852.551244443, 473852.026479471, 473851.461347964, 473850.734750312, 473850.088885732, 473850.169618804, 473850.532917631, 473851.138415674, 473851.582447573, 473852.510877906, 473853.600774385, 473854.206272428, 473854.246638965, 473854.246638965, 473854.287005501, 473854.40810511, 473855.376901979, 4434735.79376921, 
4434735.43047039, 4434735.06717156, 4434734.46167352, 4434734.2194743, 4434734.2194743, 4434734.13874123, 4434733.61397626, 4434733.08921129, 4434732.8873786, 4434732.76627899, 4434732.84701207, 4434733.37177704, 4434734.09837469, 4434735.18827117, 4434736.64146647, 4434737.48916373, 4434738.25612792, 4434738.61942675, 4434738.70015982, 4434738.61942675, 4434738.49832714, 4434738.05429524, 4434737.52953027, 4434737.08549837, 4434736.76256608, 4434735.79376921))
"3","SC","KAL",3,"SC_KAL_3",NA,list(c(473849.765953442, 473849.160455398, 473849.03935579, 473849.443021152, 473850.169618804, 473850.452184558, 473851.420981428, 473851.986112935, 473852.591610979, 473852.954909805, 473853.035642877, 473852.389778298, 473851.340248355, 473851.138415674, 473850.815483384, 473849.765953442, 4434739.62859016, 4434740.03225552, 4434741.08178546, 4434741.80838311, 4434742.21204847, 4434742.41388116, 4434742.29278155, 4434742.05058233, 4434741.80838311, 4434741.122152, 4434740.31482127, 4434739.62859016, 
4434739.18455826, 4434739.06345865, 4434739.02309211, 4434739.62859016))
"4","SC","KAL",4,"SC_KAL_4",NA,list(c(473848.433857746, 473848.39349121, 473848.39349121, 473848.433857746, 473848.635690427, 473848.998989254, 473849.241188471, 473849.68522037, 473850.290718413, 473851.259515283, 473852.066846008, 473851.865013327, 473851.703547182, 473851.82464679, 473852.107212544, 473852.430144834, 473852.47051137, 473852.47051137, 473852.268678689, 473851.82464679, 473851.259515283, 473850.532917631, 473850.00815266, 473849.079722326, 473848.433857746, 4434726.02506744, 4434727.15533046, 4434727.27643007, 
4434727.80119504, 4434728.24522694, 4434728.60852576, 4434729.13329073, 4434729.57732263, 4434729.57732263, 4434729.49658956, 4434728.89109152, 4434728.24522694, 4434727.88192811, 4434727.59936236, 4434727.35716314, 4434727.07459739, 4434726.63056549, 4434726.22690012, 4434725.58103554, 4434725.13700365, 4434724.77370482, 4434724.69297175, 4434724.77370482, 4434725.29846979, 4434726.02506744))
"5","SC","KAL",5,"SC_KAL_5",NA,list(c(473836.485363019, 473836.566096092, 473837.090861063, 473838.140391005, 473839.149554411, 473839.876152063, 473841.127514687, 473841.934845411, 473842.015578484, 473841.208247759, 473840.683482788, 473840.077984744, 473839.068821338, 473837.857825251, 473837.211960671, 473836.6871957, 473836.485363019, 473836.485363019, 4434712.01787937, 4434712.70411048, 4434713.47107467, 4434713.8343735, 4434713.87474003, 4434713.59217428, 4434712.90594316, 4434711.77568015, 4434710.28211831, 4434708.46562418, 
4434708.22342496, 4434707.90049267, 4434707.90049267, 4434708.14269189, 4434708.828923, 4434709.63625373, 4434709.99955256, 4434712.01787937))
